java -jar RankLib-2.1-patched.jar -train MSLR-WEB10K/Fold1/train.txt -ranker 6 -test MSLR-WEB10K/Fold1/test.txt -validate MSLR-WEB10K/Fold1/vali.txt -metric2t NDCG@10 -tc 10 -round 100

[+] General Parameters:
Training data:	MSLR-WEB10K/Fold1/train.txt
Test data:	MSLR-WEB10K/Fold1/test.txt
Validation data:	MSLR-WEB10K/Fold1/vali.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 10
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [MSLR-WEB10K/Fold1/train.txt]... [Done.]            
(6000 ranked lists, 723412 entries read)
Reading feature file [MSLR-WEB10K/Fold1/vali.txt]... [Done.]            
(2000 ranked lists, 235259 entries read)
Reading feature file [MSLR-WEB10K/Fold1/test.txt]... [Done.]            
(2000 ranked lists, 241521 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
113     | 0.4198    | 0.4235    | 
114     | 0.4201    | 0.4234    | 
115     | 0.4203    | 0.4236    | 
116     | 0.4202    | 0.4239    | 
117     | 0.4203    | 0.4241    | 
118     | 0.4206    | 0.4244    | 
119     | 0.4206    | 0.4246    | 
120     | 0.4208    | 0.4245    | 
121     | 0.4206    | 0.4247    | 
122     | 0.4208    | 0.4252    | 
123     | 0.4213    | 0.4257    | 
124     | 0.4213    | 0.4258    | 
125     | 0.4215    | 0.426     | 
126     | 0.4215    | 0.426     | 
127     | 0.4218    | 0.426     | 
128     | 0.4218    | 0.4258    | 
129     | 0.4219    | 0.4259    | 
130     | 0.4219    | 0.4259    | 
131     | 0.422     | 0.426     | 
132     | 0.4221    | 0.4266    | 
133     | 0.4222    | 0.4266    | 
134     | 0.4224    | 0.4266    | 
135     | 0.4225    | 0.4266    | 
136     | 0.4227    | 0.4271    | 
137     | 0.4227    | 0.4273    | 
138     | 0.4228    | 0.4274    | 
139     | 0.4228    | 0.4275    | 
140     | 0.423     | 0.4274    | 
141     | 0.423     | 0.4278    | 
142     | 0.4234    | 0.4279    | 
143     | 0.4235    | 0.4281    | 
144     | 0.4237    | 0.4282    | 
145     | 0.4239    | 0.4279    | 
146     | 0.4238    | 0.4287    | 
147     | 0.424     | 0.4287    | 
148     | 0.424     | 0.4288    | 
149     | 0.4241    | 0.4292    | 
150     | 0.4243    | 0.4297    | 
151     | 0.4243    | 0.4296    | 
152     | 0.4246    | 0.4301    | 
153     | 0.4246    | 0.4302    | 
154     | 0.4248    | 0.4302    | 
155     | 0.4249    | 0.4302    | 
156     | 0.4248    | 0.4303    | 
157     | 0.4251    | 0.4301    | 
158     | 0.4252    | 0.4303    | 
159     | 0.4255    | 0.4304    | 
160     | 0.4255    | 0.4303    | 
161     | 0.4256    | 0.4304    | 
162     | 0.4256    | 0.4304    | 
163     | 0.4256    | 0.4305    | 
164     | 0.4257    | 0.4305    | 
165     | 0.4258    | 0.4304    | 
166     | 0.426     | 0.4308    | 
167     | 0.426     | 0.4307    | 
168     | 0.4259    | 0.4308    | 
169     | 0.4261    | 0.4308    | 
170     | 0.4262    | 0.431     | 
171     | 0.4262    | 0.431     | 
172     | 0.4263    | 0.4312    | 
173     | 0.4265    | 0.4315    | 
174     | 0.4267    | 0.4314    | 
175     | 0.4267    | 0.4317    | 
176     | 0.4268    | 0.4316    | 
177     | 0.4268    | 0.4318    | 
178     | 0.427     | 0.4317    | 
179     | 0.427     | 0.432     | 
180     | 0.4273    | 0.4318    | 
181     | 0.4272    | 0.432     | 
182     | 0.4271    | 0.4322    | 
183     | 0.4272    | 0.4326    | 
184     | 0.4273    | 0.4323    | 
185     | 0.4273    | 0.433     | 
186     | 0.4275    | 0.4332    | 
187     | 0.4274    | 0.4331    | 
188     | 0.4277    | 0.4338    | 
189     | 0.4278    | 0.434     | 
190     | 0.428     | 0.4351    | 
191     | 0.4281    | 0.4351    | 
192     | 0.428     | 0.4351    | 
193     | 0.4281    | 0.4351    | 
194     | 0.4282    | 0.4352    | 
195     | 0.4282    | 0.4353    | 
196     | 0.4284    | 0.4352    | 
197     | 0.4285    | 0.4354    | 
198     | 0.4286    | 0.4353    | 
199     | 0.4288    | 0.4354    | 
200     | 0.4288    | 0.4355    | 
201     | 0.4288    | 0.4354    | 
202     | 0.4288    | 0.4354    | 
203     | 0.429     | 0.4356    | 
204     | 0.4291    | 0.4358    | 
205     | 0.4294    | 0.4357    | 
206     | 0.4294    | 0.4359    | 
207     | 0.4295    | 0.4361    | 
208     | 0.4295    | 0.4364    | 
209     | 0.4293    | 0.4361    | 
210     | 0.4293    | 0.436     | 
211     | 0.4292    | 0.4362    | 
212     | 0.4294    | 0.4364    | 
213     | 0.4295    | 0.4364    | 
214     | 0.4295    | 0.4362    | 
215     | 0.4297    | 0.4361    | 
216     | 0.4298    | 0.4363    | 
217     | 0.4299    | 0.4363    | 
218     | 0.43      | 0.4365    | 
219     | 0.43      | 0.4365    | 
220     | 0.43      | 0.4366    | 
221     | 0.4303    | 0.4369    | 
222     | 0.4304    | 0.437     | 
223     | 0.4305    | 0.4372    | 
224     | 0.4303    | 0.4373    | 
225     | 0.4305    | 0.4376    | 
226     | 0.4305    | 0.4376    | 
227     | 0.4307    | 0.4376    | 
228     | 0.4308    | 0.4378    | 
229     | 0.4307    | 0.4378    | 
230     | 0.4309    | 0.438     | 
231     | 0.4308    | 0.4383    | 
232     | 0.4309    | 0.4379    | 
233     | 0.4309    | 0.4381    | 
234     | 0.4309    | 0.4382    | 
235     | 0.431     | 0.4383    | 
236     | 0.4312    | 0.4384    | 
237     | 0.4312    | 0.4385    | 
238     | 0.4313    | 0.4385    | 
239     | 0.4313    | 0.4383    | 
240     | 0.4315    | 0.4385    | 
241     | 0.4315    | 0.4385    | 
242     | 0.4317    | 0.4387    | 
243     | 0.4317    | 0.439     | 
244     | 0.4317    | 0.4391    | 
245     | 0.4318    | 0.439     | 
246     | 0.4318    | 0.4395    | 
247     | 0.4319    | 0.4395    | 
248     | 0.4319    | 0.4393    | 
249     | 0.4319    | 0.4393    | 
250     | 0.4319    | 0.4391    | 
251     | 0.432     | 0.4396    | 
252     | 0.4321    | 0.4393    | 
253     | 0.4321    | 0.4393    | 
254     | 0.4322    | 0.4396    | 
255     | 0.4322    | 0.4397    | 
256     | 0.4322    | 0.4393    | 
257     | 0.4322    | 0.4393    | 
258     | 0.4324    | 0.4393    | 
259     | 0.4324    | 0.4395    | 
260     | 0.4324    | 0.4394    | 
261     | 0.4324    | 0.4393    | 
262     | 0.4324    | 0.4393    | 
263     | 0.4324    | 0.4395    | 
264     | 0.4325    | 0.4397    | 
265     | 0.4326    | 0.4396    | 
266     | 0.4327    | 0.4396    | 
267     | 0.4327    | 0.4396    | 
268     | 0.4329    | 0.4398    | 
269     | 0.4329    | 0.4396    | 
270     | 0.433     | 0.4395    | 
271     | 0.433     | 0.4395    | 
272     | 0.4329    | 0.4397    | 
273     | 0.433     | 0.4396    | 
274     | 0.433     | 0.4396    | 
275     | 0.433     | 0.4396    | 
276     | 0.433     | 0.4399    | 
277     | 0.433     | 0.4398    | 
278     | 0.4331    | 0.4398    | 
279     | 0.4331    | 0.4396    | 
280     | 0.4333    | 0.4398    | 
281     | 0.4333    | 0.4397    | 
282     | 0.4332    | 0.4397    | 
283     | 0.4333    | 0.4399    | 
284     | 0.4334    | 0.4397    | 
285     | 0.4334    | 0.4394    | 
286     | 0.4334    | 0.4393    | 
287     | 0.4332    | 0.4397    | 
288     | 0.4333    | 0.4398    | 
289     | 0.4333    | 0.4399    | 
290     | 0.4334    | 0.44      | 
291     | 0.4334    | 0.4403    | 
292     | 0.4335    | 0.4404    | 
293     | 0.4334    | 0.4404    | 
294     | 0.4335    | 0.4405    | 
295     | 0.4336    | 0.4405    | 
296     | 0.4336    | 0.4405    | 
297     | 0.4338    | 0.4403    | 
298     | 0.4341    | 0.4402    | 
299     | 0.4342    | 0.4403    | 
300     | 0.4342    | 0.4406    | 
301     | 0.4343    | 0.4407    | 
302     | 0.4344    | 0.4406    | 
303     | 0.4344    | 0.4407    | 
304     | 0.4344    | 0.4407    | 
305     | 0.4345    | 0.4409    | 
306     | 0.4345    | 0.4408    | 
307     | 0.4346    | 0.4407    | 
308     | 0.4345    | 0.4407    | 
309     | 0.4345    | 0.4407    | 
310     | 0.4345    | 0.4408    | 
311     | 0.4345    | 0.4407    | 
312     | 0.4345    | 0.4406    | 
313     | 0.4345    | 0.4407    | 
314     | 0.4345    | 0.4409    | 
315     | 0.4344    | 0.4409    | 
316     | 0.4344    | 0.441     | 
317     | 0.4346    | 0.4408    | 
318     | 0.4349    | 0.4408    | 
319     | 0.4348    | 0.4408    | 
320     | 0.4348    | 0.4403    | 
321     | 0.4347    | 0.4406    | 
322     | 0.4349    | 0.4408    | 
323     | 0.4349    | 0.4409    | 
324     | 0.435     | 0.4411    | 
325     | 0.435     | 0.4412    | 
326     | 0.4349    | 0.4411    | 
327     | 0.4351    | 0.4412    | 
328     | 0.4352    | 0.4413    | 
329     | 0.4352    | 0.4412    | 
330     | 0.4352    | 0.4412    | 
331     | 0.4353    | 0.4413    | 
332     | 0.4354    | 0.4412    | 
333     | 0.4354    | 0.4412    | 
334     | 0.4356    | 0.4413    | 
335     | 0.4357    | 0.441     | 
336     | 0.4357    | 0.441     | 
337     | 0.4358    | 0.441     | 
338     | 0.4358    | 0.4409    | 
339     | 0.4358    | 0.4408    | 
340     | 0.4359    | 0.4406    | 
341     | 0.4358    | 0.4408    | 
342     | 0.4359    | 0.4411    | 
343     | 0.4359    | 0.4412    | 
344     | 0.4359    | 0.4412    | 
345     | 0.436     | 0.4407    | 
346     | 0.436     | 0.441     | 
347     | 0.4361    | 0.4411    | 
348     | 0.4363    | 0.4411    | 
349     | 0.4363    | 0.441     | 
350     | 0.4362    | 0.4412    | 
351     | 0.4363    | 0.4411    | 
352     | 0.4363    | 0.4409    | 
353     | 0.4363    | 0.4409    | 
354     | 0.4365    | 0.441     | 
355     | 0.4365    | 0.441     | 
356     | 0.4366    | 0.4411    | 
357     | 0.4366    | 0.4412    | 
358     | 0.4366    | 0.4411    | 
359     | 0.4367    | 0.4411    | 
360     | 0.4366    | 0.4409    | 
361     | 0.4366    | 0.441     | 
362     | 0.4366    | 0.4413    | 
363     | 0.4367    | 0.4413    | 
364     | 0.4368    | 0.4415    | 
365     | 0.4367    | 0.4415    | 
366     | 0.437     | 0.4413    | 
367     | 0.437     | 0.4411    | 
368     | 0.4369    | 0.4413    | 
369     | 0.4368    | 0.4414    | 
370     | 0.4368    | 0.4414    | 
371     | 0.4369    | 0.4414    | 
372     | 0.437     | 0.4414    | 
373     | 0.4371    | 0.4412    | 
374     | 0.4371    | 0.4413    | 
375     | 0.437     | 0.4415    | 
376     | 0.437     | 0.4414    | 
377     | 0.4371    | 0.4414    | 
378     | 0.4371    | 0.4414    | 
379     | 0.4371    | 0.4415    | 
380     | 0.4371    | 0.4416    | 
381     | 0.4372    | 0.4414    | 
382     | 0.4373    | 0.4413    | 
383     | 0.4374    | 0.4414    | 
384     | 0.4375    | 0.4417    | 
385     | 0.4375    | 0.4418    | 
386     | 0.4375    | 0.4418    | 
387     | 0.4376    | 0.4419    | 
388     | 0.4377    | 0.4418    | 
389     | 0.4377    | 0.4419    | 
390     | 0.4376    | 0.442     | 
391     | 0.4377    | 0.4417    | 
392     | 0.4378    | 0.4418    | 
393     | 0.4379    | 0.4418    | 
394     | 0.4379    | 0.4415    | 
395     | 0.4379    | 0.4415    | 
396     | 0.438     | 0.4414    | 
397     | 0.438     | 0.4414    | 
398     | 0.438     | 0.4414    | 
399     | 0.438     | 0.4413    | 
400     | 0.4381    | 0.4414    | 
401     | 0.4381    | 0.4414    | 
402     | 0.4382    | 0.4415    | 
403     | 0.4383    | 0.4425    | 
404     | 0.4384    | 0.4423    | 
405     | 0.4386    | 0.442     | 
406     | 0.4386    | 0.4421    | 
407     | 0.4385    | 0.4422    | 
408     | 0.4386    | 0.4422    | 
409     | 0.4387    | 0.4421    | 
410     | 0.4388    | 0.4423    | 
411     | 0.4388    | 0.442     | 
412     | 0.4389    | 0.4421    | 
413     | 0.4389    | 0.4423    | 
414     | 0.4389    | 0.4424    | 
415     | 0.439     | 0.4422    | 
416     | 0.4389    | 0.4422    | 
417     | 0.4389    | 0.4422    | 
418     | 0.4389    | 0.4422    | 
419     | 0.4389    | 0.4425    | 
420     | 0.4389    | 0.4426    | 
421     | 0.439     | 0.4425    | 
422     | 0.439     | 0.4424    | 
423     | 0.4391    | 0.4425    | 
424     | 0.4391    | 0.4425    | 
425     | 0.439     | 0.4424    | 
426     | 0.4391    | 0.4425    | 
427     | 0.4391    | 0.4428    | 
428     | 0.4392    | 0.4427    | 
429     | 0.4392    | 0.4429    | 
430     | 0.4392    | 0.4429    | 
431     | 0.4392    | 0.4428    | 
432     | 0.4392    | 0.4428    | 
433     | 0.4393    | 0.4429    | 
434     | 0.4393    | 0.4428    | 
435     | 0.4394    | 0.4428    | 
436     | 0.4394    | 0.4426    | 
437     | 0.4393    | 0.4428    | 
438     | 0.4394    | 0.4427    | 
439     | 0.4394    | 0.4428    | 
440     | 0.4394    | 0.4428    | 
441     | 0.4394    | 0.4429    | 
442     | 0.4395    | 0.443     | 
443     | 0.4396    | 0.4429    | 
444     | 0.4396    | 0.4427    | 
445     | 0.4396    | 0.4427    | 
446     | 0.4397    | 0.4425    | 
447     | 0.4397    | 0.4425    | 
448     | 0.4398    | 0.4428    | 
449     | 0.4398    | 0.4428    | 
450     | 0.4399    | 0.4428    | 
451     | 0.4398    | 0.4427    | 
452     | 0.4399    | 0.4428    | 
453     | 0.44      | 0.4428    | 
454     | 0.44      | 0.4426    | 
455     | 0.44      | 0.4427    | 
456     | 0.4401    | 0.4426    | 
457     | 0.44      | 0.4426    | 
458     | 0.44      | 0.4427    | 
459     | 0.4399    | 0.4428    | 
460     | 0.4401    | 0.4428    | 
461     | 0.4402    | 0.4429    | 
462     | 0.4402    | 0.4429    | 
463     | 0.4403    | 0.443     | 
464     | 0.4402    | 0.443     | 
465     | 0.4403    | 0.4429    | 
466     | 0.4403    | 0.4429    | 
467     | 0.4403    | 0.4432    | 
468     | 0.4403    | 0.4432    | 
469     | 0.4402    | 0.4432    | 
470     | 0.4402    | 0.4432    | 
471     | 0.4403    | 0.4432    | 
472     | 0.4403    | 0.4432    | 
473     | 0.4404    | 0.4432    | 
474     | 0.4404    | 0.4431    | 
475     | 0.4403    | 0.4431    | 
476     | 0.4402    | 0.4432    | 
477     | 0.4402    | 0.4431    | 
478     | 0.4402    | 0.4432    | 
479     | 0.4403    | 0.4433    | 
480     | 0.4404    | 0.4433    | 
481     | 0.4404    | 0.4435    | 
482     | 0.4405    | 0.4434    | 
483     | 0.4406    | 0.4434    | 
484     | 0.4405    | 0.4434    | 
485     | 0.4405    | 0.4435    | 
486     | 0.4406    | 0.4434    | 
487     | 0.4406    | 0.4432    | 
488     | 0.4405    | 0.4433    | 
489     | 0.4406    | 0.4432    | 
490     | 0.4406    | 0.4433    | 
491     | 0.4406    | 0.4432    | 
492     | 0.4406    | 0.4431    | 
493     | 0.4407    | 0.443     | 
494     | 0.4407    | 0.443     | 
495     | 0.4406    | 0.4433    | 
496     | 0.4408    | 0.4437    | 
497     | 0.4408    | 0.4439    | 
498     | 0.4408    | 0.4439    | 
499     | 0.4408    | 0.4438    | 
500     | 0.4408    | 0.4439    | 
501     | 0.4409    | 0.4439    | 
502     | 0.4409    | 0.4437    | 
503     | 0.4409    | 0.4439    | 
504     | 0.4408    | 0.4438    | 
505     | 0.4408    | 0.4437    | 
506     | 0.4408    | 0.4437    | 
507     | 0.4409    | 0.4439    | 
508     | 0.441     | 0.4436    | 
509     | 0.4411    | 0.4435    | 
510     | 0.441     | 0.4436    | 
511     | 0.4411    | 0.4437    | 
512     | 0.4411    | 0.444     | 
513     | 0.4411    | 0.4441    | 
514     | 0.4413    | 0.444     | 
515     | 0.4412    | 0.4442    | 
516     | 0.4413    | 0.4445    | 
517     | 0.4413    | 0.4445    | 
518     | 0.4412    | 0.4444    | 
519     | 0.4413    | 0.4443    | 
520     | 0.4414    | 0.4443    | 
521     | 0.4414    | 0.4443    | 
522     | 0.4414    | 0.4443    | 
523     | 0.4414    | 0.4441    | 
524     | 0.4415    | 0.4441    | 
525     | 0.4415    | 0.444     | 
526     | 0.4416    | 0.4443    | 
527     | 0.4417    | 0.4445    | 
528     | 0.4417    | 0.4445    | 
529     | 0.4417    | 0.4445    | 
530     | 0.4417    | 0.4445    | 
531     | 0.4417    | 0.4445    | 
532     | 0.4418    | 0.4445    | 
533     | 0.4417    | 0.4446    | 
534     | 0.4417    | 0.4446    | 
535     | 0.4418    | 0.4446    | 
536     | 0.4418    | 0.4447    | 
537     | 0.4417    | 0.4447    | 
538     | 0.4417    | 0.4443    | 
539     | 0.4416    | 0.4444    | 
540     | 0.4416    | 0.4443    | 
541     | 0.4415    | 0.4444    | 
542     | 0.4417    | 0.4443    | 
543     | 0.4417    | 0.4444    | 
544     | 0.4418    | 0.4446    | 
545     | 0.4419    | 0.4444    | 
546     | 0.4418    | 0.4445    | 
547     | 0.4418    | 0.4446    | 
548     | 0.4419    | 0.4444    | 
549     | 0.4419    | 0.4444    | 
550     | 0.4419    | 0.4445    | 
551     | 0.4419    | 0.4444    | 
552     | 0.442     | 0.4444    | 
553     | 0.442     | 0.4443    | 
554     | 0.442     | 0.4442    | 
555     | 0.4421    | 0.4444    | 
556     | 0.4421    | 0.4443    | 
557     | 0.4422    | 0.4444    | 
558     | 0.4421    | 0.4442    | 
559     | 0.4421    | 0.4441    | 
560     | 0.4421    | 0.4442    | 
561     | 0.4421    | 0.4444    | 
562     | 0.4421    | 0.4445    | 
563     | 0.4421    | 0.4444    | 
564     | 0.4422    | 0.4443    | 
565     | 0.442     | 0.4443    | 
566     | 0.4421    | 0.4443    | 
567     | 0.4421    | 0.4442    | 
568     | 0.4421    | 0.4442    | 
569     | 0.4421    | 0.4443    | 
570     | 0.4421    | 0.4443    | 
571     | 0.4422    | 0.4443    | 
572     | 0.4422    | 0.4443    | 
573     | 0.4423    | 0.4443    | 
574     | 0.4422    | 0.4442    | 
575     | 0.4423    | 0.4441    | 
576     | 0.4423    | 0.4442    | 
577     | 0.4424    | 0.4442    | 
578     | 0.4423    | 0.4444    | 
579     | 0.4424    | 0.4443    | 
580     | 0.4424    | 0.4442    | 
581     | 0.4425    | 0.4443    | 
582     | 0.4424    | 0.4443    | 
583     | 0.4425    | 0.4444    | 
584     | 0.4425    | 0.4442    | 
585     | 0.4425    | 0.4444    | 
586     | 0.4425    | 0.4444    | 
587     | 0.4425    | 0.4444    | 
588     | 0.4425    | 0.4445    | 
589     | 0.4425    | 0.4446    | 
590     | 0.4425    | 0.4445    | 
591     | 0.4426    | 0.4446    | 
592     | 0.4426    | 0.4446    | 
593     | 0.4426    | 0.4445    | 
594     | 0.4426    | 0.4446    | 
595     | 0.4426    | 0.4445    | 
596     | 0.4427    | 0.4444    | 
597     | 0.4427    | 0.4446    | 
598     | 0.4427    | 0.4446    | 
599     | 0.4428    | 0.4445    | 
600     | 0.4427    | 0.4447    | 
601     | 0.4427    | 0.4447    | 
602     | 0.4427    | 0.4447    | 
603     | 0.4426    | 0.4448    | 
604     | 0.4426    | 0.4447    | 
605     | 0.4426    | 0.4448    | 
606     | 0.4426    | 0.4447    | 
607     | 0.4428    | 0.4445    | 
608     | 0.4428    | 0.4445    | 
609     | 0.4428    | 0.4444    | 
610     | 0.4428    | 0.4443    | 
611     | 0.4428    | 0.4443    | 
612     | 0.4428    | 0.4442    | 
613     | 0.4427    | 0.4442    | 
614     | 0.4427    | 0.4442    | 
615     | 0.4428    | 0.4442    | 
616     | 0.4429    | 0.4442    | 
617     | 0.4429    | 0.4444    | 
618     | 0.4429    | 0.4444    | 
619     | 0.4428    | 0.4445    | 
620     | 0.4428    | 0.4445    | 
621     | 0.4428    | 0.4444    | 
622     | 0.4428    | 0.4445    | 
623     | 0.4427    | 0.4446    | 
624     | 0.4427    | 0.4445    | 
625     | 0.4428    | 0.4446    | 
626     | 0.4429    | 0.4446    | 
627     | 0.4428    | 0.4446    | 
628     | 0.4428    | 0.4446    | 
629     | 0.4428    | 0.4446    | 
630     | 0.4427    | 0.4447    | 
631     | 0.4429    | 0.4447    | 
632     | 0.443     | 0.4446    | 
633     | 0.4431    | 0.4448    | 
634     | 0.4431    | 0.4446    | 
635     | 0.4431    | 0.4446    | 
636     | 0.4432    | 0.4445    | 
637     | 0.4432    | 0.4443    | 
638     | 0.4431    | 0.4444    | 
639     | 0.4431    | 0.4444    | 
640     | 0.4431    | 0.4444    | 
641     | 0.4431    | 0.4442    | 
642     | 0.4431    | 0.4443    | 
643     | 0.443     | 0.4442    | 
644     | 0.4431    | 0.4441    | 
645     | 0.4432    | 0.4441    | 
646     | 0.4432    | 0.4441    | 
647     | 0.4432    | 0.4443    | 
648     | 0.4432    | 0.4443    | 
649     | 0.4432    | 0.4443    | 
650     | 0.4432    | 0.4444    | 
651     | 0.4432    | 0.4443    | 
652     | 0.4432    | 0.4444    | 
653     | 0.4433    | 0.4444    | 
654     | 0.4432    | 0.4443    | 
655     | 0.4433    | 0.4443    | 
656     | 0.4434    | 0.4443    | 
657     | 0.4434    | 0.4444    | 
658     | 0.4433    | 0.4443    | 
659     | 0.4433    | 0.4443    | 
660     | 0.4434    | 0.4439    | 
661     | 0.4435    | 0.4439    | 
662     | 0.4435    | 0.4439    | 
663     | 0.4434    | 0.444     | 
664     | 0.4434    | 0.4441    | 
665     | 0.4433    | 0.4441    | 
666     | 0.4433    | 0.4441    | 
667     | 0.4434    | 0.444     | 
668     | 0.4434    | 0.444     | 
669     | 0.4435    | 0.444     | 
670     | 0.4436    | 0.444     | 
671     | 0.4435    | 0.4441    | 
672     | 0.4435    | 0.4441    | 
673     | 0.4435    | 0.444     | 
674     | 0.4435    | 0.4439    | 
675     | 0.4434    | 0.4441    | 
676     | 0.4435    | 0.4443    | 
677     | 0.4434    | 0.4442    | 
678     | 0.4434    | 0.4442    | 
679     | 0.4435    | 0.4443    | 
680     | 0.4435    | 0.4441    | 
