java -jar RankLib-2.1-patched.jar -train MSLR-WEB10K/Fold3/train.txt -ranker 6 -test MSLR-WEB10K/Fold3/test.txt -validate MSLR-WEB10K/Fold3/vali.txt -metric2t NDCG@10 -tc 10 -round 100

[+] General Parameters:
Training data:	MSLR-WEB10K/Fold3/train.txt
Test data:	MSLR-WEB10K/Fold3/test.txt
Validation data:	MSLR-WEB10K/Fold3/vali.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 10
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [MSLR-WEB10K/Fold3/train.txt]... [Done.]            
(6000 ranked lists, 719111 entries read)
Reading feature file [MSLR-WEB10K/Fold3/vali.txt]... [Done.]            
(2000 ranked lists, 241988 entries read)
Reading feature file [MSLR-WEB10K/Fold3/test.txt]... [Done.]            
(2000 ranked lists, 239093 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
119     | 0.4228    | 0.4163    | 
120     | 0.4226    | 0.4165    | 
121     | 0.4229    | 0.4166    | 
122     | 0.4229    | 0.4167    | 
123     | 0.4233    | 0.417     | 
124     | 0.4233    | 0.4171    | 
125     | 0.4232    | 0.4169    | 
126     | 0.4234    | 0.4171    | 
127     | 0.4235    | 0.4172    | 
128     | 0.4237    | 0.417     | 
129     | 0.4236    | 0.417     | 
130     | 0.4238    | 0.4175    | 
131     | 0.4239    | 0.4174    | 
132     | 0.4239    | 0.4175    | 
133     | 0.4241    | 0.4174    | 
134     | 0.4241    | 0.4173    | 
135     | 0.4243    | 0.4176    | 
136     | 0.4243    | 0.4173    | 
137     | 0.4247    | 0.4177    | 
138     | 0.4247    | 0.4176    | 
139     | 0.4248    | 0.4177    | 
140     | 0.4251    | 0.4182    | 
141     | 0.425     | 0.4183    | 
142     | 0.4251    | 0.4182    | 
143     | 0.4252    | 0.4182    | 
144     | 0.4253    | 0.4183    | 
145     | 0.4254    | 0.4187    | 
146     | 0.4255    | 0.4185    | 
147     | 0.4256    | 0.4188    | 
148     | 0.4257    | 0.4186    | 
149     | 0.426     | 0.4184    | 
150     | 0.426     | 0.4184    | 
151     | 0.426     | 0.4182    | 
152     | 0.426     | 0.4185    | 
153     | 0.4262    | 0.4187    | 
154     | 0.4259    | 0.419     | 
155     | 0.4258    | 0.4187    | 
156     | 0.4258    | 0.4189    | 
157     | 0.4262    | 0.4189    | 
158     | 0.4262    | 0.4188    | 
159     | 0.4263    | 0.4187    | 
160     | 0.4265    | 0.4188    | 
161     | 0.4266    | 0.4193    | 
162     | 0.4267    | 0.4192    | 
163     | 0.4269    | 0.4194    | 
164     | 0.427     | 0.4196    | 
165     | 0.427     | 0.4193    | 
166     | 0.427     | 0.4194    | 
167     | 0.4272    | 0.4195    | 
168     | 0.4273    | 0.4193    | 
169     | 0.4277    | 0.4195    | 
170     | 0.4279    | 0.4194    | 
171     | 0.428     | 0.4196    | 
172     | 0.4281    | 0.42      | 
173     | 0.4281    | 0.42      | 
174     | 0.4281    | 0.42      | 
175     | 0.4281    | 0.4196    | 
176     | 0.4283    | 0.42      | 
177     | 0.4283    | 0.4201    | 
178     | 0.4284    | 0.42      | 
179     | 0.4287    | 0.4202    | 
180     | 0.4288    | 0.4205    | 
181     | 0.4289    | 0.4205    | 
182     | 0.429     | 0.4205    | 
183     | 0.429     | 0.4206    | 
184     | 0.4295    | 0.4205    | 
185     | 0.4297    | 0.4206    | 
186     | 0.4297    | 0.4206    | 
187     | 0.4295    | 0.4208    | 
188     | 0.4297    | 0.4211    | 
189     | 0.4298    | 0.4212    | 
190     | 0.4298    | 0.4209    | 
191     | 0.4298    | 0.4212    | 
192     | 0.4298    | 0.4215    | 
193     | 0.43      | 0.4215    | 
194     | 0.4302    | 0.4215    | 
195     | 0.4304    | 0.4216    | 
196     | 0.4303    | 0.4214    | 
197     | 0.4304    | 0.4216    | 
198     | 0.4305    | 0.422     | 
199     | 0.4307    | 0.4217    | 
200     | 0.4308    | 0.4219    | 
201     | 0.4307    | 0.4217    | 
202     | 0.4307    | 0.4216    | 
203     | 0.4307    | 0.4217    | 
204     | 0.4308    | 0.4216    | 
205     | 0.431     | 0.4216    | 
206     | 0.4311    | 0.4219    | 
207     | 0.4312    | 0.422     | 
208     | 0.4313    | 0.422     | 
209     | 0.4313    | 0.4222    | 
210     | 0.4316    | 0.4222    | 
211     | 0.4319    | 0.4222    | 
212     | 0.4318    | 0.4222    | 
213     | 0.4319    | 0.4224    | 
214     | 0.4319    | 0.4224    | 
215     | 0.4319    | 0.4225    | 
216     | 0.4319    | 0.4225    | 
217     | 0.4322    | 0.4223    | 
218     | 0.432     | 0.4223    | 
219     | 0.432     | 0.4226    | 
220     | 0.4322    | 0.4226    | 
221     | 0.4324    | 0.4227    | 
222     | 0.4323    | 0.423     | 
223     | 0.4323    | 0.4229    | 
224     | 0.4327    | 0.4229    | 
225     | 0.4328    | 0.423     | 
226     | 0.4329    | 0.4231    | 
227     | 0.4329    | 0.4232    | 
228     | 0.4331    | 0.4233    | 
229     | 0.4331    | 0.4231    | 
230     | 0.4332    | 0.423     | 
231     | 0.4333    | 0.4229    | 
232     | 0.4333    | 0.4231    | 
233     | 0.4334    | 0.423     | 
234     | 0.4334    | 0.4232    | 
235     | 0.4334    | 0.4232    | 
236     | 0.4335    | 0.423     | 
237     | 0.4337    | 0.4231    | 
238     | 0.4337    | 0.4232    | 
239     | 0.4337    | 0.4231    | 
240     | 0.4338    | 0.4231    | 
241     | 0.4338    | 0.4229    | 
242     | 0.4338    | 0.4229    | 
243     | 0.4339    | 0.423     | 
244     | 0.4341    | 0.423     | 
245     | 0.4341    | 0.4229    | 
246     | 0.434     | 0.4227    | 
247     | 0.4342    | 0.4228    | 
248     | 0.4343    | 0.423     | 
249     | 0.4345    | 0.423     | 
250     | 0.4345    | 0.4231    | 
251     | 0.4346    | 0.423     | 
252     | 0.4347    | 0.4231    | 
253     | 0.4347    | 0.4232    | 
254     | 0.4347    | 0.4232    | 
255     | 0.4347    | 0.4231    | 
256     | 0.4348    | 0.4233    | 
257     | 0.4348    | 0.4232    | 
258     | 0.4348    | 0.4233    | 
259     | 0.4348    | 0.4234    | 
260     | 0.4348    | 0.4233    | 
261     | 0.4349    | 0.4235    | 
262     | 0.4349    | 0.4234    | 
263     | 0.4351    | 0.4236    | 
264     | 0.435     | 0.4236    | 
265     | 0.435     | 0.4232    | 
266     | 0.4352    | 0.4235    | 
267     | 0.4353    | 0.4235    | 
268     | 0.4354    | 0.4237    | 
269     | 0.4354    | 0.4236    | 
270     | 0.4354    | 0.424     | 
271     | 0.4353    | 0.4237    | 
272     | 0.4355    | 0.4239    | 
273     | 0.4355    | 0.424     | 
274     | 0.4357    | 0.4239    | 
275     | 0.4356    | 0.4239    | 
276     | 0.4356    | 0.4239    | 
277     | 0.4355    | 0.4239    | 
278     | 0.4355    | 0.4239    | 
279     | 0.4354    | 0.4241    | 
280     | 0.4356    | 0.4242    | 
281     | 0.4358    | 0.4241    | 
282     | 0.4359    | 0.4242    | 
283     | 0.4359    | 0.4242    | 
284     | 0.4358    | 0.4243    | 
285     | 0.4359    | 0.4241    | 
286     | 0.4359    | 0.4242    | 
287     | 0.436     | 0.4243    | 
288     | 0.436     | 0.4242    | 
289     | 0.4361    | 0.4242    | 
290     | 0.4361    | 0.4242    | 
291     | 0.436     | 0.4247    | 
292     | 0.4363    | 0.4245    | 
293     | 0.4363    | 0.4248    | 
294     | 0.4362    | 0.425     | 
295     | 0.4363    | 0.4248    | 
296     | 0.4363    | 0.4245    | 
297     | 0.4366    | 0.4247    | 
298     | 0.4364    | 0.4246    | 
299     | 0.4366    | 0.4246    | 
300     | 0.4367    | 0.4248    | 
301     | 0.4366    | 0.4251    | 
302     | 0.4367    | 0.4251    | 
303     | 0.4368    | 0.4252    | 
304     | 0.4368    | 0.4252    | 
305     | 0.437     | 0.425     | 
306     | 0.437     | 0.4251    | 
307     | 0.4371    | 0.4249    | 
308     | 0.4372    | 0.4246    | 
309     | 0.4372    | 0.4247    | 
310     | 0.4374    | 0.4247    | 
311     | 0.4374    | 0.4247    | 
312     | 0.4375    | 0.4246    | 
313     | 0.4375    | 0.4246    | 
314     | 0.4374    | 0.4246    | 
315     | 0.4375    | 0.4247    | 
316     | 0.4374    | 0.4246    | 
317     | 0.4373    | 0.4249    | 
318     | 0.4374    | 0.425     | 
319     | 0.4375    | 0.4248    | 
320     | 0.4376    | 0.4246    | 
321     | 0.4376    | 0.4246    | 
322     | 0.4376    | 0.425     | 
323     | 0.4377    | 0.425     | 
324     | 0.4377    | 0.425     | 
325     | 0.4377    | 0.4252    | 
326     | 0.4377    | 0.4253    | 
327     | 0.4378    | 0.4255    | 
328     | 0.4377    | 0.4253    | 
329     | 0.4376    | 0.4254    | 
330     | 0.4377    | 0.4253    | 
331     | 0.4376    | 0.4254    | 
332     | 0.4378    | 0.4259    | 
333     | 0.4379    | 0.4259    | 
334     | 0.4378    | 0.426     | 
335     | 0.4378    | 0.426     | 
336     | 0.4378    | 0.426     | 
337     | 0.438     | 0.4259    | 
338     | 0.4379    | 0.4259    | 
339     | 0.438     | 0.4259    | 
340     | 0.4379    | 0.4262    | 
341     | 0.438     | 0.4262    | 
342     | 0.4379    | 0.4264    | 
343     | 0.4378    | 0.4264    | 
344     | 0.4378    | 0.4264    | 
345     | 0.4378    | 0.4265    | 
346     | 0.4379    | 0.4264    | 
347     | 0.438     | 0.4264    | 
348     | 0.438     | 0.4265    | 
349     | 0.4382    | 0.4267    | 
350     | 0.4384    | 0.4268    | 
351     | 0.4383    | 0.4267    | 
352     | 0.4384    | 0.4265    | 
353     | 0.4384    | 0.4263    | 
354     | 0.4384    | 0.4263    | 
355     | 0.4384    | 0.4263    | 
356     | 0.4383    | 0.4264    | 
357     | 0.4383    | 0.4264    | 
358     | 0.4383    | 0.4264    | 
359     | 0.4384    | 0.4265    | 
360     | 0.4384    | 0.4265    | 
361     | 0.4385    | 0.4265    | 
362     | 0.4385    | 0.4265    | 
363     | 0.4385    | 0.4266    | 
364     | 0.4387    | 0.4265    | 
365     | 0.4386    | 0.4268    | 
366     | 0.4385    | 0.4267    | 
367     | 0.4385    | 0.4268    | 
368     | 0.4385    | 0.4269    | 
369     | 0.4385    | 0.4269    | 
370     | 0.4385    | 0.4269    | 
371     | 0.4385    | 0.4269    | 
372     | 0.4384    | 0.4268    | 
373     | 0.4385    | 0.4268    | 
374     | 0.4385    | 0.4268    | 
375     | 0.4384    | 0.4268    | 
376     | 0.4385    | 0.4271    | 
377     | 0.4384    | 0.4274    | 
378     | 0.4384    | 0.4273    | 
379     | 0.4384    | 0.4274    | 
380     | 0.4384    | 0.4274    | 
381     | 0.4385    | 0.4273    | 
382     | 0.4385    | 0.4274    | 
383     | 0.4386    | 0.4275    | 
384     | 0.4387    | 0.4272    | 
385     | 0.4387    | 0.4273    | 
386     | 0.4387    | 0.4273    | 
387     | 0.4388    | 0.427     | 
388     | 0.4387    | 0.4274    | 
389     | 0.4386    | 0.4275    | 
390     | 0.4387    | 0.4274    | 
391     | 0.4388    | 0.4272    | 
392     | 0.4388    | 0.4272    | 
393     | 0.4387    | 0.4272    | 
394     | 0.4389    | 0.4272    | 
395     | 0.4389    | 0.4272    | 
396     | 0.4389    | 0.4272    | 
397     | 0.439     | 0.4271    | 
398     | 0.439     | 0.4272    | 
399     | 0.4392    | 0.4273    | 
400     | 0.4391    | 0.4272    | 
401     | 0.4391    | 0.4272    | 
402     | 0.4391    | 0.4272    | 
403     | 0.4392    | 0.4275    | 
404     | 0.4393    | 0.4275    | 
405     | 0.4394    | 0.4274    | 
406     | 0.4394    | 0.4275    | 
407     | 0.4392    | 0.4273    | 
408     | 0.4393    | 0.4272    | 
409     | 0.4393    | 0.4272    | 
410     | 0.4392    | 0.4273    | 
411     | 0.4392    | 0.4274    | 
412     | 0.4393    | 0.427     | 
413     | 0.4392    | 0.427     | 
414     | 0.4393    | 0.4268    | 
415     | 0.4394    | 0.4271    | 
416     | 0.4394    | 0.4273    | 
417     | 0.4395    | 0.4274    | 
418     | 0.4396    | 0.4274    | 
419     | 0.4396    | 0.4273    | 
420     | 0.4396    | 0.4273    | 
421     | 0.4395    | 0.4274    | 
422     | 0.4395    | 0.4273    | 
423     | 0.4395    | 0.4273    | 
424     | 0.4397    | 0.4276    | 
425     | 0.4396    | 0.4277    | 
426     | 0.4397    | 0.4276    | 
427     | 0.4397    | 0.4271    | 
428     | 0.4397    | 0.4271    | 
429     | 0.4398    | 0.4272    | 
430     | 0.4399    | 0.4274    | 
431     | 0.4399    | 0.4274    | 
432     | 0.44      | 0.4273    | 
433     | 0.4399    | 0.4272    | 
434     | 0.44      | 0.4275    | 
435     | 0.44      | 0.4277    | 
436     | 0.4401    | 0.4278    | 
437     | 0.4401    | 0.4279    | 
438     | 0.4401    | 0.428     | 
439     | 0.4401    | 0.4279    | 
440     | 0.4401    | 0.4279    | 
441     | 0.44      | 0.4277    | 
442     | 0.4401    | 0.4277    | 
443     | 0.4403    | 0.4276    | 
444     | 0.4403    | 0.4275    | 
445     | 0.4403    | 0.4274    | 
446     | 0.4403    | 0.4275    | 
447     | 0.4404    | 0.4274    | 
448     | 0.4404    | 0.4276    | 
449     | 0.4405    | 0.4278    | 
450     | 0.4404    | 0.4279    | 
451     | 0.4404    | 0.4279    | 
452     | 0.4404    | 0.428     | 
453     | 0.4405    | 0.4279    | 
454     | 0.4405    | 0.4279    | 
455     | 0.4406    | 0.4281    | 
456     | 0.4405    | 0.4279    | 
457     | 0.4405    | 0.428     | 
458     | 0.4406    | 0.4279    | 
459     | 0.4405    | 0.428     | 
460     | 0.4406    | 0.428     | 
461     | 0.4406    | 0.4279    | 
462     | 0.4406    | 0.428     | 
463     | 0.4407    | 0.4282    | 
464     | 0.4408    | 0.4283    | 
465     | 0.4409    | 0.4282    | 
466     | 0.441     | 0.4283    | 
467     | 0.441     | 0.4283    | 
468     | 0.441     | 0.4283    | 
469     | 0.441     | 0.4283    | 
470     | 0.4409    | 0.4283    | 
471     | 0.4409    | 0.4283    | 
472     | 0.4409    | 0.4284    | 
473     | 0.441     | 0.4284    | 
474     | 0.441     | 0.4286    | 
475     | 0.441     | 0.4285    | 
476     | 0.441     | 0.4285    | 
477     | 0.4411    | 0.4284    | 
478     | 0.4411    | 0.4283    | 
479     | 0.4411    | 0.4283    | 
480     | 0.4411    | 0.4283    | 
481     | 0.4411    | 0.4282    | 
482     | 0.4413    | 0.4284    | 
483     | 0.4414    | 0.4285    | 
484     | 0.4415    | 0.4283    | 
485     | 0.4414    | 0.4284    | 
486     | 0.4414    | 0.4283    | 
487     | 0.4414    | 0.4285    | 
488     | 0.4415    | 0.4285    | 
489     | 0.4415    | 0.4286    | 
490     | 0.4415    | 0.4286    | 
491     | 0.4415    | 0.4285    | 
492     | 0.4416    | 0.4284    | 
493     | 0.4415    | 0.4283    | 
494     | 0.4416    | 0.4283    | 
495     | 0.4415    | 0.4282    | 
496     | 0.4414    | 0.428     | 
497     | 0.4414    | 0.4279    | 
498     | 0.4414    | 0.428     | 
499     | 0.4414    | 0.4282    | 
500     | 0.4414    | 0.4282    | 
501     | 0.4414    | 0.4279    | 
502     | 0.4414    | 0.4279    | 
503     | 0.4414    | 0.4278    | 
504     | 0.4416    | 0.428     | 
505     | 0.4417    | 0.4282    | 
506     | 0.442     | 0.4282    | 
507     | 0.4419    | 0.4281    | 
508     | 0.4421    | 0.4281    | 
509     | 0.4421    | 0.4281    | 
510     | 0.4421    | 0.4281    | 
511     | 0.442     | 0.428     | 
512     | 0.4421    | 0.4281    | 
513     | 0.4421    | 0.4281    | 
514     | 0.442     | 0.428     | 
515     | 0.442     | 0.4279    | 
516     | 0.442     | 0.4279    | 
517     | 0.4422    | 0.4282    | 
518     | 0.4422    | 0.4282    | 
519     | 0.4422    | 0.4282    | 
520     | 0.4422    | 0.4281    | 
521     | 0.4422    | 0.428     | 
522     | 0.4422    | 0.4281    | 
523     | 0.4422    | 0.4281    | 
524     | 0.4424    | 0.4281    | 
525     | 0.4424    | 0.4282    | 
526     | 0.4423    | 0.4278    | 
527     | 0.4422    | 0.4279    | 
528     | 0.4423    | 0.4279    | 
529     | 0.4423    | 0.4279    | 
530     | 0.4422    | 0.4281    | 
531     | 0.4423    | 0.4281    | 
532     | 0.4422    | 0.428     | 
533     | 0.4422    | 0.428     | 
534     | 0.4423    | 0.428     | 
535     | 0.4423    | 0.4281    | 
536     | 0.4423    | 0.4281    | 
537     | 0.4423    | 0.4279    | 
538     | 0.4423    | 0.4279    | 
539     | 0.4424    | 0.4281    | 
540     | 0.4424    | 0.4281    | 
541     | 0.4426    | 0.4284    | 
542     | 0.4425    | 0.4285    | 
543     | 0.4424    | 0.4284    | 
544     | 0.4425    | 0.4284    | 
545     | 0.4425    | 0.4285    | 
546     | 0.4425    | 0.4289    | 
547     | 0.4426    | 0.429     | 
548     | 0.4426    | 0.4289    | 
549     | 0.4426    | 0.4289    | 
550     | 0.4426    | 0.429     | 
551     | 0.4426    | 0.429     | 
552     | 0.4426    | 0.4289    | 
553     | 0.4426    | 0.429     | 
554     | 0.4427    | 0.4288    | 
555     | 0.4426    | 0.4289    | 
556     | 0.4427    | 0.429     | 
557     | 0.4428    | 0.429     | 
558     | 0.4428    | 0.429     | 
559     | 0.4429    | 0.4289    | 
560     | 0.4428    | 0.429     | 
561     | 0.4428    | 0.4289    | 
562     | 0.4427    | 0.4288    | 
563     | 0.4427    | 0.4286    | 
564     | 0.4427    | 0.4286    | 
565     | 0.4426    | 0.4286    | 
566     | 0.4426    | 0.4287    | 
567     | 0.4426    | 0.4287    | 
568     | 0.4426    | 0.4286    | 
569     | 0.4427    | 0.4286    | 
570     | 0.4428    | 0.4287    | 
571     | 0.4427    | 0.4287    | 
572     | 0.4428    | 0.4289    | 
573     | 0.4427    | 0.4288    | 
574     | 0.4428    | 0.429     | 
575     | 0.4429    | 0.429     | 
576     | 0.443     | 0.429     | 
577     | 0.443     | 0.429     | 
578     | 0.443     | 0.4289    | 
579     | 0.443     | 0.4289    | 
580     | 0.4429    | 0.4288    | 
581     | 0.4429    | 0.4288    | 
582     | 0.4429    | 0.4288    | 
583     | 0.4431    | 0.4288    | 
584     | 0.4433    | 0.4291    | 
585     | 0.4433    | 0.4289    | 
586     | 0.4434    | 0.429     | 
587     | 0.4433    | 0.429     | 
588     | 0.4433    | 0.4291    | 
589     | 0.4433    | 0.4293    | 
590     | 0.4433    | 0.4292    | 
591     | 0.4433    | 0.4293    | 
592     | 0.4434    | 0.4293    | 
593     | 0.4433    | 0.429     | 
594     | 0.4433    | 0.4291    | 
595     | 0.4433    | 0.4291    | 
596     | 0.4433    | 0.4291    | 
597     | 0.4433    | 0.4289    | 
598     | 0.4434    | 0.4289    | 
599     | 0.4434    | 0.4289    | 
600     | 0.4434    | 0.4288    | 
601     | 0.4434    | 0.4288    | 
602     | 0.4434    | 0.4288    | 
603     | 0.4434    | 0.4288    | 
604     | 0.4435    | 0.4292    | 
605     | 0.4435    | 0.4293    | 
606     | 0.4436    | 0.4294    | 
607     | 0.4435    | 0.4291    | 
608     | 0.4436    | 0.429     | 
609     | 0.4435    | 0.429     | 
610     | 0.4435    | 0.4291    | 
611     | 0.4435    | 0.429     | 
612     | 0.4435    | 0.429     | 
613     | 0.4436    | 0.4291    | 
614     | 0.4435    | 0.4292    | 
615     | 0.4435    | 0.429     | 
616     | 0.4435    | 0.4292    | 
617     | 0.4436    | 0.4292    | 
618     | 0.4436    | 0.4292    | 
619     | 0.4435    | 0.4292    | 
620     | 0.4436    | 0.4292    | 
621     | 0.4436    | 0.4292    | 
622     | 0.4437    | 0.4292    | 
623     | 0.4437    | 0.4292    | 
624     | 0.4437    | 0.4291    | 
625     | 0.4437    | 0.4289    | 
626     | 0.4438    | 0.4288    | 
627     | 0.4438    | 0.4288    | 
628     | 0.4438    | 0.4288    | 
629     | 0.4437    | 0.4288    | 
630     | 0.4438    | 0.4289    | 
631     | 0.4439    | 0.4289    | 
632     | 0.4439    | 0.4286    | 
633     | 0.4439    | 0.4287    | 
634     | 0.444     | 0.4287    | 
635     | 0.4439    | 0.4288    | 
636     | 0.4438    | 0.4289    | 
637     | 0.444     | 0.429     | 
638     | 0.444     | 0.429     | 
639     | 0.444     | 0.4289    | 
640     | 0.444     | 0.429     | 
641     | 0.444     | 0.429     | 
642     | 0.4441    | 0.429     | 
643     | 0.444     | 0.429     | 
644     | 0.444     | 0.429     | 
645     | 0.444     | 0.429     | 
646     | 0.4441    | 0.429     | 
647     | 0.4441    | 0.429     | 
648     | 0.4441    | 0.4291    | 
649     | 0.4441    | 0.4292    | 
650     | 0.4442    | 0.4292    | 
651     | 0.4443    | 0.4292    | 
652     | 0.4443    | 0.4291    | 
653     | 0.4443    | 0.4289    | 
654     | 0.4443    | 0.4289    | 
655     | 0.4443    | 0.4288    | 
656     | 0.4444    | 0.4289    | 
657     | 0.4445    | 0.4288    | 
658     | 0.4446    | 0.4288    | 
659     | 0.4445    | 0.4288    | 
660     | 0.4445    | 0.4289    | 
661     | 0.4445    | 0.4289    | 
662     | 0.4444    | 0.429     | 
663     | 0.4445    | 0.4291    | 
664     | 0.4445    | 0.4291    | 
665     | 0.4445    | 0.4288    | 
666     | 0.4446    | 0.4291    | 
667     | 0.4446    | 0.4291    | 
668     | 0.4445    | 0.4292    | 
669     | 0.4446    | 0.4294    | 
670     | 0.4446    | 0.4292    | 
671     | 0.4446    | 0.4292    | 
672     | 0.4446    | 0.4293    | 
673     | 0.4447    | 0.4294    | 
674     | 0.4446    | 0.4293    | 
675     | 0.4446    | 0.4293    | 
676     | 0.4448    | 0.4291    | 
677     | 0.4448    | 0.4291    | 
678     | 0.4448    | 0.429     | 
679     | 0.4448    | 0.4291    | 
680     | 0.4448    | 0.4289    | 
681     | 0.4448    | 0.429     | 
682     | 0.4448    | 0.4291    | 
