java -jar RankLib-2.1-patched.jar -train MSLR-WEB10K/Fold1/train.txt -ranker 0 -test MSLR-WEB10K/Fold1/test.txt -validate MSLR-WEB10K/Fold1/vali.txt -metric2t NDCG@10 -tc 10 -round 100

[+] General Parameters:
Training data:	MSLR-WEB10K/Fold1/train.txt
Test data:	MSLR-WEB10K/Fold1/test.txt
Validation data:	MSLR-WEB10K/Fold1/vali.txt
Feature vector representation: Dense.
Ranking method:	MART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] MART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 10
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/Fold1/train.txt]... [Done.]            
(6000 ranked lists, 723412 entries read)
Reading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/Fold1/vali.txt]... [Done.]            
(2000 ranked lists, 235259 entries read)
Reading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/FolReading feature file [MSLR-WEB10K/Fold1/test.txt]... [Done.]            
(2000 ranked lists, 241521 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
310     | 0.4233    | 0.4299    | 
311     | 0.4235    | 0.43      | 
312     | 0.4234    | 0.4303    | 
313     | 0.4234    | 0.4302    | 
314     | 0.4233    | 0.4303    | 
315     | 0.4233    | 0.4303    | 
316     | 0.4234    | 0.43      | 
317     | 0.4234    | 0.43      | 
318     | 0.4235    | 0.4301    | 
319     | 0.4235    | 0.43      | 
320     | 0.4237    | 0.4301    | 
321     | 0.4238    | 0.4302    | 
322     | 0.4237    | 0.4306    | 
323     | 0.4238    | 0.4307    | 
324     | 0.424     | 0.4309    | 
325     | 0.4237    | 0.4307    | 
326     | 0.424     | 0.4307    | 
327     | 0.424     | 0.431     | 
328     | 0.4241    | 0.4309    | 
329     | 0.4245    | 0.4309    | 
330     | 0.4245    | 0.4315    | 
331     | 0.4245    | 0.4313    | 
332     | 0.4246    | 0.4312    | 
333     | 0.4246    | 0.4315    | 
334     | 0.4246    | 0.4317    | 
335     | 0.4246    | 0.4315    | 
336     | 0.4246    | 0.4315    | 
337     | 0.4246    | 0.4314    | 
338     | 0.4246    | 0.4314    | 
339     | 0.4247    | 0.4314    | 
340     | 0.4246    | 0.4311    | 
341     | 0.4249    | 0.4315    | 
342     | 0.425     | 0.4314    | 
343     | 0.4249    | 0.4314    | 
344     | 0.4249    | 0.4312    | 
345     | 0.4249    | 0.4311    | 
346     | 0.4249    | 0.4311    | 
347     | 0.4248    | 0.4311    | 
348     | 0.4248    | 0.4314    | 
349     | 0.4248    | 0.4313    | 
350     | 0.4249    | 0.431     | 
351     | 0.4249    | 0.431     | 
352     | 0.4248    | 0.4311    | 
353     | 0.4249    | 0.4311    | 
354     | 0.425     | 0.431     | 
355     | 0.4251    | 0.4311    | 
356     | 0.4251    | 0.4312    | 
357     | 0.4251    | 0.4311    | 
358     | 0.4252    | 0.4311    | 
359     | 0.4252    | 0.4312    | 
360     | 0.4253    | 0.4314    | 
361     | 0.4253    | 0.4315    | 
362     | 0.4253    | 0.4315    | 
363     | 0.4253    | 0.4316    | 
364     | 0.4253    | 0.4315    | 
365     | 0.4254    | 0.4314    | 
366     | 0.4254    | 0.4313    | 
367     | 0.4254    | 0.4313    | 
368     | 0.4255    | 0.4312    | 
369     | 0.4256    | 0.4315    | 
370     | 0.4254    | 0.4313    | 
371     | 0.4256    | 0.4313    | 
372     | 0.4254    | 0.4313    | 
373     | 0.4253    | 0.4314    | 
374     | 0.4253    | 0.4315    | 
375     | 0.4254    | 0.4315    | 
376     | 0.4254    | 0.4315    | 
377     | 0.4254    | 0.4315    | 
378     | 0.4255    | 0.4315    | 
379     | 0.4255    | 0.4315    | 
380     | 0.4255    | 0.4315    | 
381     | 0.4256    | 0.4318    | 
382     | 0.4256    | 0.4319    | 
383     | 0.4256    | 0.4319    | 
384     | 0.4257    | 0.4319    | 
385     | 0.4257    | 0.4319    | 
386     | 0.4257    | 0.4319    | 
387     | 0.4257    | 0.4319    | 
388     | 0.4257    | 0.4319    | 
389     | 0.4257    | 0.4318    | 
390     | 0.4257    | 0.4319    | 
391     | 0.4257    | 0.4319    | 
392     | 0.4258    | 0.432     | 
393     | 0.4257    | 0.4319    | 
394     | 0.4258    | 0.432     | 
395     | 0.4258    | 0.4319    | 
396     | 0.4258    | 0.4318    | 
397     | 0.4258    | 0.432     | 
398     | 0.4256    | 0.4318    | 
399     | 0.4257    | 0.4318    | 
400     | 0.4257    | 0.4317    | 
401     | 0.4259    | 0.4318    | 
402     | 0.4259    | 0.4319    | 
403     | 0.4258    | 0.432     | 
404     | 0.4258    | 0.4321    | 
405     | 0.4258    | 0.432     | 
406     | 0.4258    | 0.432     | 
407     | 0.4258    | 0.432     | 
408     | 0.4258    | 0.4321    | 
409     | 0.4257    | 0.4321    | 
410     | 0.4256    | 0.432     | 
411     | 0.4258    | 0.4321    | 
412     | 0.4258    | 0.4322    | 
413     | 0.4258    | 0.4323    | 
414     | 0.4258    | 0.4323    | 
415     | 0.4258    | 0.4325    | 
416     | 0.4259    | 0.4325    | 
417     | 0.4259    | 0.4325    | 
418     | 0.4261    | 0.4324    | 
419     | 0.426     | 0.4325    | 
420     | 0.426     | 0.4323    | 
421     | 0.4261    | 0.4324    | 
422     | 0.4261    | 0.4324    | 
423     | 0.4261    | 0.4324    | 
424     | 0.4262    | 0.4321    | 
425     | 0.4261    | 0.4321    | 
426     | 0.4262    | 0.4321    | 
427     | 0.4264    | 0.4325    | 
428     | 0.4264    | 0.4323    | 
429     | 0.4264    | 0.4324    | 
430     | 0.4265    | 0.4325    | 
431     | 0.4266    | 0.4325    | 
432     | 0.4266    | 0.4325    | 
433     | 0.4266    | 0.4325    | 
434     | 0.4264    | 0.4325    | 
435     | 0.4264    | 0.4325    | 
436     | 0.4264    | 0.4326    | 
437     | 0.4264    | 0.4324    | 
438     | 0.4265    | 0.432     | 
439     | 0.4265    | 0.4321    | 
440     | 0.4264    | 0.4319    | 
441     | 0.4264    | 0.4319    | 
442     | 0.4266    | 0.4321    | 
443     | 0.4266    | 0.4321    | 
444     | 0.4265    | 0.4324    | 
445     | 0.4265    | 0.4324    | 
446     | 0.4266    | 0.4324    | 
447     | 0.4266    | 0.4323    | 
448     | 0.4268    | 0.4324    | 
449     | 0.4269    | 0.4323    | 
450     | 0.427     | 0.4323    | 
451     | 0.427     | 0.4323    | 
452     | 0.4272    | 0.4322    | 
453     | 0.4272    | 0.4323    | 
454     | 0.4273    | 0.4322    | 
455     | 0.4274    | 0.4325    | 
456     | 0.4273    | 0.4328    | 
457     | 0.4273    | 0.4327    | 
458     | 0.4274    | 0.4325    | 
459     | 0.4274    | 0.4326    | 
460     | 0.4274    | 0.4325    | 
461     | 0.4275    | 0.4325    | 
462     | 0.4275    | 0.4326    | 
463     | 0.4276    | 0.4328    | 
464     | 0.4277    | 0.4327    | 
465     | 0.4277    | 0.4328    | 
466     | 0.4276    | 0.4329    | 
467     | 0.4277    | 0.4332    | 
468     | 0.4277    | 0.4331    | 
469     | 0.4279    | 0.433     | 
470     | 0.4279    | 0.4329    | 
471     | 0.4279    | 0.4332    | 
472     | 0.4279    | 0.4332    | 
473     | 0.428     | 0.433     | 
474     | 0.4281    | 0.433     | 
475     | 0.4281    | 0.4331    | 
476     | 0.4282    | 0.4331    | 
477     | 0.4282    | 0.4332    | 
478     | 0.4283    | 0.4333    | 
479     | 0.4283    | 0.4335    | 
480     | 0.4282    | 0.4333    | 
481     | 0.4283    | 0.4334    | 
482     | 0.4283    | 0.4335    | 
483     | 0.4283    | 0.4335    | 
484     | 0.4282    | 0.4335    | 
485     | 0.4283    | 0.4337    | 
486     | 0.4284    | 0.4336    | 
487     | 0.4285    | 0.4338    | 
488     | 0.4285    | 0.4339    | 
489     | 0.4285    | 0.4338    | 
490     | 0.4285    | 0.4339    | 
491     | 0.4286    | 0.434     | 
492     | 0.4286    | 0.4339    | 
493     | 0.4286    | 0.4338    | 
494     | 0.4286    | 0.4338    | 
495     | 0.4286    | 0.4339    | 
496     | 0.4286    | 0.4342    | 
497     | 0.4286    | 0.434     | 
498     | 0.4285    | 0.4339    | 
499     | 0.4285    | 0.434     | 
500     | 0.4285    | 0.4339    | 
501     | 0.4287    | 0.434     | 
502     | 0.4286    | 0.4339    | 
503     | 0.4287    | 0.4343    | 
504     | 0.4285    | 0.4342    | 
505     | 0.4286    | 0.4343    | 
506     | 0.4287    | 0.4343    | 
507     | 0.4286    | 0.4343    | 
508     | 0.4288    | 0.4346    | 
509     | 0.4289    | 0.4345    | 
510     | 0.429     | 0.4347    | 
511     | 0.429     | 0.4347    | 
512     | 0.4291    | 0.4348    | 
513     | 0.4291    | 0.4348    | 
514     | 0.4291    | 0.4348    | 
515     | 0.429     | 0.4347    | 
516     | 0.429     | 0.4344    | 
517     | 0.4289    | 0.4344    | 
518     | 0.4289    | 0.4344    | 
519     | 0.429     | 0.4345    | 
520     | 0.4291    | 0.4345    | 
521     | 0.4291    | 0.4345    | 
522     | 0.4292    | 0.4346    | 
523     | 0.4294    | 0.4346    | 
524     | 0.4294    | 0.4346    | 
525     | 0.4293    | 0.4347    | 
526     | 0.4293    | 0.4346    | 
527     | 0.4294    | 0.4347    | 
528     | 0.4295    | 0.4344    | 
529     | 0.4295    | 0.4345    | 
530     | 0.4296    | 0.4344    | 
531     | 0.4297    | 0.4346    | 
532     | 0.4298    | 0.4349    | 
533     | 0.4297    | 0.4349    | 
534     | 0.4297    | 0.4348    | 
535     | 0.4296    | 0.4347    | 
536     | 0.4296    | 0.4347    | 
537     | 0.4296    | 0.4347    | 
538     | 0.4298    | 0.4346    | 
539     | 0.4297    | 0.4345    | 
540     | 0.4298    | 0.4344    | 
541     | 0.4297    | 0.4344    | 
542     | 0.4297    | 0.4345    | 
543     | 0.4298    | 0.4345    | 
544     | 0.4298    | 0.4345    | 
545     | 0.4298    | 0.4345    | 
546     | 0.4298    | 0.4345    | 
547     | 0.4298    | 0.4346    | 
548     | 0.4298    | 0.4348    | 
549     | 0.4299    | 0.4348    | 
550     | 0.43      | 0.4348    | 
551     | 0.43      | 0.4348    | 
552     | 0.4299    | 0.4349    | 
553     | 0.4301    | 0.4349    | 
554     | 0.4301    | 0.4348    | 
555     | 0.4301    | 0.435     | 
556     | 0.4301    | 0.435     | 
557     | 0.4301    | 0.4349    | 
558     | 0.4302    | 0.4349    | 
559     | 0.4301    | 0.4349    | 
560     | 0.4301    | 0.435     | 
561     | 0.4302    | 0.4351    | 
562     | 0.4301    | 0.435     | 
563     | 0.4302    | 0.4351    | 
564     | 0.4303    | 0.435     | 
565     | 0.4303    | 0.435     | 
566     | 0.4301    | 0.435     | 
567     | 0.4302    | 0.4349    | 
568     | 0.4303    | 0.4348    | 
569     | 0.4303    | 0.4347    | 
570     | 0.4304    | 0.4349    | 
571     | 0.4304    | 0.4348    | 
572     | 0.4304    | 0.435     | 
573     | 0.4304    | 0.435     | 
574     | 0.4304    | 0.435     | 
575     | 0.4304    | 0.435     | 
576     | 0.4305    | 0.4352    | 
577     | 0.4305    | 0.435     | 
578     | 0.4304    | 0.435     | 
579     | 0.4304    | 0.435     | 
580     | 0.4303    | 0.4349    | 
581     | 0.4304    | 0.4349    | 
582     | 0.4304    | 0.4351    | 
583     | 0.4304    | 0.4351    | 
584     | 0.4304    | 0.4351    | 
585     | 0.4304    | 0.4351    | 
586     | 0.4305    | 0.4351    | 
587     | 0.4305    | 0.4351    | 
588     | 0.4304    | 0.435     | 
589     | 0.4304    | 0.4351    | 
590     | 0.4304    | 0.4352    | 
591     | 0.4304    | 0.4351    | 
592     | 0.4306    | 0.4352    | 
593     | 0.4306    | 0.4352    | 
594     | 0.4306    | 0.4352    | 
595     | 0.4306    | 0.4352    | 
596     | 0.4306    | 0.4352    | 
597     | 0.4306    | 0.4353    | 
598     | 0.4306    | 0.4352    | 
599     | 0.4306    | 0.4352    | 
600     | 0.4307    | 0.4351    | 
601     | 0.4307    | 0.4353    | 
602     | 0.4309    | 0.4353    | 
603     | 0.4309    | 0.4356    | 
604     | 0.4308    | 0.4354    | 
605     | 0.4309    | 0.4355    | 
606     | 0.4308    | 0.4352    | 
607     | 0.4309    | 0.4352    | 
608     | 0.4309    | 0.4353    | 
609     | 0.4312    | 0.4353    | 
610     | 0.4311    | 0.4355    | 
611     | 0.4311    | 0.4355    | 
612     | 0.4312    | 0.4353    | 
613     | 0.4311    | 0.4352    | 
614     | 0.4311    | 0.4353    | 
615     | 0.4311    | 0.4354    | 
616     | 0.431     | 0.4355    | 
617     | 0.4311    | 0.4356    | 
618     | 0.431     | 0.4355    | 
619     | 0.4311    | 0.4355    | 
620     | 0.431     | 0.4356    | 
621     | 0.431     | 0.4356    | 
622     | 0.431     | 0.4354    | 
623     | 0.4311    | 0.4353    | 
624     | 0.4311    | 0.4353    | 
625     | 0.4312    | 0.4354    | 
626     | 0.4312    | 0.4353    | 
627     | 0.4312    | 0.4354    | 
628     | 0.4314    | 0.4356    | 
629     | 0.4313    | 0.4355    | 
630     | 0.4312    | 0.4353    | 
631     | 0.4313    | 0.4353    | 
632     | 0.4314    | 0.4354    | 
633     | 0.4314    | 0.4353    | 
634     | 0.4314    | 0.4354    | 
635     | 0.4315    | 0.4355    | 
636     | 0.4315    | 0.4354    | 
637     | 0.4314    | 0.4354    | 
638     | 0.4315    | 0.4353    | 
639     | 0.4316    | 0.4354    | 
640     | 0.4316    | 0.4354    | 
641     | 0.4316    | 0.4355    | 
642     | 0.4314    | 0.4355    | 
643     | 0.4315    | 0.4355    | 
644     | 0.4315    | 0.4355    | 
645     | 0.4315    | 0.4354    | 
646     | 0.4316    | 0.4355    | 
647     | 0.4315    | 0.4356    | 
648     | 0.4315    | 0.4358    | 
649     | 0.4315    | 0.4358    | 
650     | 0.4316    | 0.4355    | 
651     | 0.4316    | 0.4356    | 
652     | 0.4316    | 0.4357    | 
653     | 0.4317    | 0.4359    | 
654     | 0.4317    | 0.4358    | 
655     | 0.4316    | 0.4357    | 
656     | 0.4317    | 0.4357    | 
657     | 0.4317    | 0.4357    | 
658     | 0.4317    | 0.436     | 
659     | 0.4317    | 0.436     | 
660     | 0.4316    | 0.4361    | 
661     | 0.4316    | 0.4361    | 
662     | 0.4317    | 0.436     | 
663     | 0.4319    | 0.4361    | 
664     | 0.4319    | 0.4361    | 
665     | 0.4318    | 0.436     | 
666     | 0.4318    | 0.4359    | 
667     | 0.4319    | 0.4357    | 
668     | 0.4319    | 0.4358    | 
669     | 0.432     | 0.4358    | 
670     | 0.432     | 0.436     | 
671     | 0.4319    | 0.436     | 
672     | 0.432     | 0.4361    | 
673     | 0.4318    | 0.4361    | 
674     | 0.4319    | 0.4362    | 
675     | 0.432     | 0.4361    | 
676     | 0.432     | 0.4362    | 
677     | 0.432     | 0.436     | 
678     | 0.432     | 0.4359    | 
679     | 0.432     | 0.4361    | 
680     | 0.432     | 0.4361    | 
681     | 0.4321    | 0.4362    | 
682     | 0.4319    | 0.4361    | 
683     | 0.4319    | 0.4361    | 
684     | 0.4319    | 0.4362    | 
685     | 0.432     | 0.4363    | 
686     | 0.4319    | 0.4362    | 
687     | 0.432     | 0.4361    | 
688     | 0.4322    | 0.4362    | 
689     | 0.4322    | 0.436     | 
690     | 0.4322    | 0.4361    | 
691     | 0.4322    | 0.4361    | 
692     | 0.4322    | 0.4361    | 
693     | 0.4322    | 0.4362    | 
694     | 0.4323    | 0.4362    | 
695     | 0.4324    | 0.4364    | 
696     | 0.4323    | 0.4365    | 
697     | 0.4323    | 0.4365    | 
698     | 0.4323    | 0.4365    | 
699     | 0.4323    | 0.4364    | 
700     | 0.4323    | 0.4365    | 
701     | 0.4323    | 0.4366    | 
702     | 0.4322    | 0.4366    | 
703     | 0.4323    | 0.4365    | 
704     | 0.4323    | 0.4365    | 
705     | 0.4323    | 0.4365    | 
706     | 0.4323    | 0.4365    | 
707     | 0.4324    | 0.4364    | 
708     | 0.4324    | 0.4364    | 
709     | 0.4324    | 0.4364    | 
710     | 0.4324    | 0.4363    | 
711     | 0.4325    | 0.4363    | 
712     | 0.4325    | 0.4363    | 
713     | 0.4325    | 0.4363    | 
714     | 0.4325    | 0.4364    | 
715     | 0.4325    | 0.4363    | 
716     | 0.4325    | 0.4363    | 
717     | 0.4325    | 0.4361    | 
718     | 0.4325    | 0.4361    | 
719     | 0.4325    | 0.4361    | 
720     | 0.4325    | 0.4361    | 
721     | 0.4325    | 0.4361    | 
722     | 0.4324    | 0.436     | 
723     | 0.4325    | 0.436     | 
724     | 0.4326    | 0.4359    | 
725     | 0.4326    | 0.4359    | 
726     | 0.4327    | 0.4359    | 
727     | 0.4327    | 0.4359    | 
728     | 0.4326    | 0.4361    | 
729     | 0.4326    | 0.4361    | 
730     | 0.4327    | 0.4363    | 
731     | 0.4328    | 0.4362    | 
732     | 0.4326    | 0.4361    | 
733     | 0.4326    | 0.4362    | 
734     | 0.4326    | 0.4362    | 
735     | 0.4326    | 0.4362    | 
736     | 0.4326    | 0.4362    | 
737     | 0.4327    | 0.4361    | 
738     | 0.4328    | 0.4362    | 
739     | 0.4328    | 0.4362    | 
740     | 0.4328    | 0.4362    | 
741     | 0.4328    | 0.4361    | 
742     | 0.4327    | 0.4362    | 
743     | 0.4327    | 0.4362    | 
744     | 0.4327    | 0.4361    | 
745     | 0.4327    | 0.436     | 
746     | 0.4327    | 0.4362    | 
747     | 0.4328    | 0.4362    | 
748     | 0.4328    | 0.4365    | 
749     | 0.4328    | 0.4364    | 
750     | 0.4329    | 0.4365    | 
751     | 0.433     | 0.4363    | 
752     | 0.433     | 0.4365    | 
753     | 0.4329    | 0.4365    | 
754     | 0.4329    | 0.4363    | 
755     | 0.4329    | 0.4364    | 
756     | 0.4329    | 0.4364    | 
757     | 0.4329    | 0.4364    | 
758     | 0.433     | 0.4365    | 
759     | 0.433     | 0.4365    | 
760     | 0.433     | 0.4365    | 
761     | 0.433     | 0.4365    | 
762     | 0.433     | 0.4366    | 
763     | 0.433     | 0.4366    | 
764     | 0.433     | 0.4367    | 
765     | 0.433     | 0.4367    | 
766     | 0.433     | 0.4367    | 
767     | 0.433     | 0.4365    | 
768     | 0.4331    | 0.4365    | 
769     | 0.433     | 0.4365    | 
770     | 0.4331    | 0.4364    | 
771     | 0.4331    | 0.4364    | 
772     | 0.4331    | 0.4365    | 
773     | 0.4331    | 0.4364    | 
774     | 0.4331    | 0.4362    | 
775     | 0.4331    | 0.4363    | 
776     | 0.4332    | 0.4365    | 
777     | 0.4333    | 0.4366    | 
778     | 0.4332    | 0.4366    | 
779     | 0.4332    | 0.4367    | 
780     | 0.4331    | 0.4368    | 
781     | 0.4332    | 0.4369    | 
782     | 0.4332    | 0.4369    | 
783     | 0.4333    | 0.4371    | 
784     | 0.4333    | 0.437     | 
785     | 0.4333    | 0.437     | 
786     | 0.4333    | 0.4371    | 
787     | 0.4333    | 0.4371    | 
788     | 0.4332    | 0.4371    | 
789     | 0.4333    | 0.4372    | 
790     | 0.4333    | 0.4372    | 
791     | 0.4334    | 0.4371    | 
792     | 0.4334    | 0.437     | 
793     | 0.4335    | 0.4371    | 
794     | 0.4335    | 0.4371    | 
795     | 0.4335    | 0.437     | 
796     | 0.4335    | 0.437     | 
797     | 0.4335    | 0.437     | 
798     | 0.4334    | 0.4371    | 
799     | 0.4334    | 0.4371    | 
800     | 0.4334    | 0.4371    | 
801     | 0.4333    | 0.437     | 
802     | 0.4334    | 0.437     | 
803     | 0.4334    | 0.437     | 
804     | 0.4335    | 0.437     | 
805     | 0.4336    | 0.4369    | 
806     | 0.4336    | 0.437     | 
807     | 0.4337    | 0.4369    | 
808     | 0.4337    | 0.4369    | 
809     | 0.4337    | 0.4369    | 
810     | 0.4336    | 0.437     | 
811     | 0.4336    | 0.437     | 
812     | 0.4336    | 0.4369    | 
813     | 0.4336    | 0.4369    | 
814     | 0.4337    | 0.4368    | 
815     | 0.4338    | 0.437     | 
816     | 0.4337    | 0.4369    | 
817     | 0.4337    | 0.4368    | 
818     | 0.4338    | 0.4368    | 
819     | 0.4339    | 0.4369    | 
820     | 0.4338    | 0.4369    | 
821     | 0.4338    | 0.4372    | 
822     | 0.4338    | 0.4372    | 
823     | 0.4338    | 0.4373    | 
824     | 0.4338    | 0.4373    | 
825     | 0.4338    | 0.4373    | 
826     | 0.4338    | 0.4373    | 
827     | 0.4339    | 0.4373    | 
828     | 0.4339    | 0.4373    | 
829     | 0.4339    | 0.4372    | 
830     | 0.4339    | 0.4373    | 
831     | 0.4339    | 0.4373    | 
832     | 0.434     | 0.4376    | 
833     | 0.434     | 0.4376    | 
834     | 0.4341    | 0.4376    | 
835     | 0.4342    | 0.4375    | 
836     | 0.4342    | 0.4375    | 
837     | 0.4342    | 0.4375    | 
838     | 0.4342    | 0.4375    | 
839     | 0.4341    | 0.4374    | 
840     | 0.4342    | 0.4375    | 
841     | 0.4342    | 0.4376    | 
842     | 0.4343    | 0.4376    | 
843     | 0.4343    | 0.4375    | 
844     | 0.4343    | 0.4375    | 
845     | 0.4343    | 0.4376    | 
846     | 0.4343    | 0.4376    | 
847     | 0.4343    | 0.4377    | 
848     | 0.4343    | 0.4376    | 
849     | 0.4343    | 0.4375    | 
850     | 0.4341    | 0.4375    | 
851     | 0.4341    | 0.4375    | 
852     | 0.4342    | 0.4376    | 
853     | 0.4342    | 0.4374    | 
854     | 0.4342    | 0.4374    | 
855     | 0.4342    | 0.4375    | 
856     | 0.4342    | 0.4377    | 
857     | 0.4343    | 0.4377    | 
858     | 0.4342    | 0.4377    | 
859     | 0.4344    | 0.4377    | 
860     | 0.4344    | 0.4375    | 
861     | 0.4344    | 0.4375    | 
862     | 0.4343    | 0.4375    | 
863     | 0.4344    | 0.4376    | 
864     | 0.4343    | 0.4377    | 
865     | 0.4344    | 0.4378    | 
866     | 0.4344    | 0.4378    | 
867     | 0.4344    | 0.4378    | 
868     | 0.4344    | 0.4378    | 
869     | 0.4345    | 0.4377    | 
870     | 0.4346    | 0.4377    | 
871     | 0.4346    | 0.4378    | 
872     | 0.4346    | 0.4377    | 
873     | 0.4346    | 0.4378    | 
874     | 0.4346    | 0.4378    | 
875     | 0.4346    | 0.4377    | 
876     | 0.4346    | 0.4378    | 
877     | 0.4346    | 0.4377    | 
878     | 0.4347    | 0.4377    | 
879     | 0.4346    | 0.4377    | 
880     | 0.4346    | 0.4377    | 
881     | 0.4346    | 0.4377    | 
882     | 0.4346    | 0.4377    | 
883     | 0.4347    | 0.4378    | 
884     | 0.4346    | 0.4376    | 
885     | 0.4347    | 0.4376    | 
886     | 0.4348    | 0.4376    | 
887     | 0.4348    | 0.4374    | 
888     | 0.4349    | 0.4374    | 
889     | 0.4348    | 0.4373    | 
890     | 0.4348    | 0.4376    | 
891     | 0.4348    | 0.4377    | 
892     | 0.4348    | 0.4377    | 
893     | 0.4349    | 0.4377    | 
894     | 0.4349    | 0.4377    | 
895     | 0.4349    | 0.4376    | 
896     | 0.4349    | 0.4376    | 
897     | 0.4349    | 0.4375    | 
898     | 0.4348    | 0.4375    | 
